1,-4990.504269353023,-5076.948332027811,-4794.60890664084,-4399.280074126625,-4822.419848018214
2,-4264.883569784831,-4356.472037583067,-4093.649466209183,-3766.179330304602,-4124.750336465623
3,-3742.937594163316,-3895.5966578525417,-3673.6289981566365,-3379.8869326391196,-3700.888459548762
4,-3667.9133260842464,-3832.62858919324,-3621.297600016837,-3344.215245603027,-3641.097614802402
5,-3619.9886734179076,-3791.5428276738385,-3562.8721117042364,-3313.2698283454306,-3576.742701100028
6,-3589.089344827252,-3761.3015595819643,-3541.99491342333,-3276.4912549068345,-3553.0221601537305
7,-3550.60977676644,-3765.5022226918013,-3521.4417492455414,-3249.701611413022,-3528.8534965206054
8,-3542.6002461048265,-3730.657333709903,-3486.7784813529465,-3220.16254625959,-3495.195713424672
9,-3544.5377878618056,-3721.2215917675694,-3485.3023489774073,-3226.3769735471083,-3483.3417498418044
10,-3507.3057579735682,-3710.5079904703853,-3456.973826190975,-3225.3854996171012,-3464.598270931108
