1,-5007.077128420043,-4769.284875073132,-4496.770781416849,-4854.11992140708,-4963.625307390746
2,-4353.8135689812225,-4077.06103778651,-3793.157783712471,-4211.062997302412,-4238.337977437683
3,-3834.284341941226,-3630.0674548104694,-3448.934679399772,-3695.9411248431115,-3797.160198973484
4,-3782.287377121398,-3560.79080801707,-3398.8920314498223,-3628.297049996279,-3743.8857533081723
5,-3706.577680420059,-3528.919289778803,-3353.250742938106,-3578.948687863967,-3685.9535585299723
6,-3686.179692437453,-3500.69308095246,-3328.9820159451892,-3529.7149796554554,-3665.2527564724182
7,-3666.037386688133,-3476.88000024668,-3305.4022084065377,-3503.155891238946,-3631.1144371096043
8,-3647.23876427965,-3451.4207004979367,-3304.657634584123,-3502.7148200735746,-3610.3111392068836
9,-3631.136291524008,-3440.548794512202,-3270.8123031854907,-3476.4782153912993,-3590.397600604994
10,-3615.192408794415,-3433.165303668472,-3259.3092401681884,-3460.330816029224,-3599.46873820557
11,-3598.8729587873636,-3416.739738523915,-3249.819551643862,-3450.267704951309,-3568.4382411307365
12,-3590.792766367097,-3417.7535233097983,-3250.456380489027,-3438.686544031853,-3542.9761030647473
13,-3599.7508525540215,-3403.0304147959573,-3240.2294202916205,-3438.022189445631,-3556.587596299502
14,-3594.929318684311,-3394.48711935405,-3237.7766653787394,-3422.174059543062,-3535.9375477652775
15,-3563.5508230334776,-3391.1379091451327,-3255.980212375596,-3425.3666095880208,-3567.146650945612
16,-3574.107534170875,-3380.81941929386,-3247.0754481505,-3429.4218147102897,-3540.0823518006473
17,-3575.3071519685614,-3377.7284998869486,-3230.7343626009147,-3433.4248335941993,-3540.697846780283
18,-3569.0869623848243,-3374.3718313997533,-3226.8240534546744,-3415.485547391029,-3538.0709786146326
19,-3556.0672660511177,-3377.785338889204,-3205.523145380103,-3413.8322384992575,-3543.293815381207
20,-3575.475258020946,-3385.0536559893635,-3224.1213864426904,-3414.6731851125896,-3516.455632392337
