1,-2360.3468653728974,-2270.0660135405883,-2379.0460111014204,-2375.8464229692936,-2327.3685663261635
2,-2238.280542410408,-2157.2252906757635,-2275.1534829154843,-2263.057561874038,-2198.9823389900776
3,-2148.918719044067,-2070.059016050026,-2203.210299762568,-2177.709847893663,-2106.68959729352
4,-2118.9062143294796,-2048.6606358469917,-2186.5470705629828,-2145.2568063579006,-2077.706094922694
5,-2105.9314161953894,-2039.050032978274,-2161.3000510278835,-2140.436922388141,-2064.3464388824227
6,-2098.710214190204,-2030.0144811389778,-2165.0970833965366,-2134.2489921919882,-2054.414059297724
7,-2091.578396600023,-2011.1323933800854,-2142.321591352471,-2124.911343403485,-2055.705444065717
8,-2089.297376419889,-2003.3620834454887,-2141.6075587925593,-2107.1148429763234,-2046.578771206831
9,-2070.717780144846,-2009.1387526549552,-2135.190444703896,-2105.666964484963,-2055.8690777061315
10,-2080.6140078345416,-1998.4854618862112,-2127.889350178671,-2084.6410626845295,-2041.7224525449508
