1,-2259.5859877769285,-2285.1003959548475,-2463.3723870867757,-2263.291569856402,-2439.1632764948386
2,-2151.5215879738003,-2203.2997175365495,-2338.1951854434365,-2263.355275722062,-2312.826418323653
3,-2072.638028848663,-2112.177724851538,-2242.8499061705916,-2083.238992870434,-2227.734156498165
4,-2047.879828136367,-2068.4311111571583,-2210.182218178743,-2034.8931158546484,-2201.842904765944
5,-2032.5282034385964,-2057.4338843145692,-2200.8087570657,-2029.968063219094,-2197.1732968758224
6,-2026.2758883129143,-2055.409380490915,-2186.7566865694193,-2020.9436883912385,-2174.1998259118436
7,-2021.5998741125234,-2048.780341451,-2174.811939140406,-2010.2978691078356,-2186.757158071828
8,-1991.9543333193978,-2047.5039850760609,-2187.720421353699,-1999.86513938054,-2164.114857658052
9,-1997.156785492463,-2033.1035295040672,-2182.3951044944843,-2002.4079436386994,-2156.6687925620845
10,-1998.4934068100706,-2026.3072581277315,-2182.162482081426,-1984.075190678545,-2150.2628503736605
11,-1995.5605636976848,-2031.5751233906683,-2172.19165297847,-1991.1666551565936,-2172.6504634342778
12,-1991.4651796642881,-2017.3030109318938,-2168.694150657762,-1973.0362216708515,-2165.2602119148128
13,-2003.5184354374176,-2029.6995908025951,-2176.094015112359,-1978.3310106469387,-2164.0430273989004
14,-1994.6118558837386,-2015.5777448793308,-2172.491182939021,-2002.2155196088315,-2156.1779179749965
15,-1988.4946230917453,-2025.8511195269793,-2172.876637305985,-1988.2535348362387,-2160.399224865513
16,-1985.9127588602848,-2021.714531909253,-2175.1519726343768,-1982.3202988043072,-2151.8347249142894
17,-1990.4392021588076,-2026.843714716194,-2162.280994259725,-1973.076304849638,-2172.818221335495
18,-1994.6793279104445,-2018.997746049952,-2164.0692874286547,-1972.9710422340356,-2155.1043770241145
19,-1992.3940435019454,-2028.9954760623793,-2172.324815356414,-1966.812851360885,-2149.6320678842294
20,-1990.5261184640115,-2017.1456012012586,-2150.715526024182,-1976.7736522497005,-2153.5853874299924
21,-1990.999685105552,-2030.6405101029318,-2151.5715273439687,-1970.9223232904121,-2143.155538242589
22,-1985.9207065544858,-2021.9937990390263,-2176.695037496708,-1975.5978378972643,-2152.3044771572995
23,-1981.4743514263691,-2021.610466662435,-2151.1100527671215,-1988.6822178829784,-2170.3033942354205
24,-2007.1177767892361,-2018.7806232801343,-2164.2894829223733,-1976.1345697741967,-2155.3053231658137
25,-1992.7009879572236,-2030.5983400642665,-2167.755074413139,-1959.362716880706,-2145.132344062875
26,-1988.7762181176636,-2019.2332254332366,-2175.1502516424216,-1971.3767716460063,-2167.022155968389
27,-1995.6558229106518,-2020.561184076935,-2161.85675414336,-1976.1435181125844,-2155.634545467234
28,-1988.5139747248506,-2020.5650165810853,-2177.94791480275,-1976.9458485610794,-2170.895594565492
29,-2001.2593832098291,-2019.6464761939137,-2137.638263752628,-1967.1553383081186,-2164.5986122348845
30,-1989.45010509153,-2023.8137307462703,-2159.9517635595894,-1985.3917422689651,-2147.15331703133
31,-2001.3014378943208,-2026.2606832785696,-2180.43863272408,-1980.3789607864426,-2169.194118846291
32,-1992.3641196060953,-2031.5913594726837,-2170.787570406782,-1975.801500809446,-2149.6393568547755
33,-1999.4010376681013,-2006.5046360143128,-2138.8235374205997,-1970.6673784931756,-2163.6295638315146
34,-1992.473454803045,-2028.6395415623608,-2176.0711807338757,-1978.8826842996045,-2171.0111750926912
35,-1998.679559666324,-2023.8067180829578,-2165.6648611662504,-1988.7143971592013,-2161.118689460932
36,-1998.1612495894676,-2022.9352269714161,-2159.3917531639017,-1979.6973094116438,-2154.608456258305
37,-1987.2240638881583,-2019.1634085088185,-2163.2264152232897,-1966.1837465640863,-2170.9074138963288
38,-1995.4182406254636,-2016.2289736180096,-2172.13653069342,-1965.303634605822,-2166.329192116109
39,-1999.1886832601012,-2023.3896622970478,-2179.255386767153,-1983.1535097778315,-2157.022876721861
40,-2001.0036497621452,-2025.2640016899534,-2176.356203205121,-1974.0093708476322,-2152.4370715147847
41,-2008.1615290703623,-2031.8849269499804,-2169.240200693948,-1966.240600757768,-2171.138870030603
42,-1998.6689194809614,-2030.3511230212432,-2152.961820777709,-1978.7997833219904,-2169.2710234103697
43,-2009.2142459452164,-2024.0205776889245,-2153.89969686698,-1978.3011387323606,-2170.393077808511
44,-1980.1983885601646,-2023.1906435688536,-2174.2388254945727,-1971.6125366317483,-2158.4099042331777
45,-2005.403382262542,-2022.6687954103443,-2162.9905050144303,-1976.3395218789647,-2150.7354946546466
46,-2009.2161098547215,-2016.7505855999157,-2145.0340669855527,-1982.859942261774,-2157.58327815163
47,-1992.7782572024844,-2016.5174659302686,-2159.720730742064,-1962.5778483241759,-2156.7774270009872
48,-2004.9733079674784,-2034.5252869085168,-2178.234863481349,-1981.5886790761115,-2164.0456446879684
49,-2001.348494916585,-2023.5516460983413,-2136.8054310901807,-1954.8907501393983,-2144.587372937504
50,-1993.2870154962857,-2032.1896789635898,-2172.685439286851,-1980.792473058004,-2158.0995040028192
