1,-5011.208118228414,-4924.357292069518,-4232.84604443078,-4744.333422658406,-5140.508341409136
2,-4277.060678725631,-4243.253925690505,-3619.7969661266507,-4047.501515671408,-4415.0169027592365
3,-3787.7362028005464,-3703.0729881029333,-3391.0085359326804,-3592.9091211434984,-3908.778584478638
4,-3721.0754329433275,-3660.990907339802,-3340.7147819959196,-3527.432421723579,-3843.2953776183135
5,-3671.5132044486227,-3597.0459412603477,-3304.76967622641,-3469.6179050662613,-3800.404510794114
6,-3642.9831745052093,-3568.1581839670134,-3280.627653354273,-3448.455568890205,-3761.9972984131537
7,-3619.7543964827137,-3545.5819850273024,-3259.7607273733174,-3427.9799874577643,-3752.3949676138654
8,-3601.4990559900953,-3517.157538863367,-3241.2549472372048,-3400.206201725307,-3735.4530702746806
9,-3579.275956655891,-3496.940968413182,-3229.874444586326,-3394.0810113175958,-3711.5378016704544
10,-3571.440256706013,-3500.1367057104994,-3228.595743487866,-3389.1001516146866,-3699.369305103408
11,-3573.4215001959674,-3489.7466904811126,-3197.1574080062333,-3360.489985996801,-3675.383409905525
12,-3553.429340870263,-3472.1885839567185,-3206.241258930953,-3352.694833203456,-3673.587379516164
13,-3540.1003600109498,-3483.666517208843,-3200.8956852548317,-3349.3903016628733,-3671.327498021664
14,-3533.337570473681,-3467.2906648414228,-3185.0779687103504,-3346.455029828964,-3653.9591593195537
15,-3537.445481731941,-3430.4631735426974,-3185.350449644863,-3342.9409342666754,-3660.706610667491
16,-3508.557870285003,-3453.276607973169,-3195.5008703751523,-3313.3192582661436,-3658.7575438900285
17,-3519.9106437506935,-3448.7561137388643,-3183.8930547397154,-3332.061634915018,-3688.90554962767
18,-3513.7426831225957,-3462.8042824132185,-3151.865861124662,-3326.866623228693,-3651.074826238402
19,-3523.2627734941016,-3451.8487958304486,-3186.7475810092496,-3324.8983898577812,-3657.8280604673505
20,-3524.011526464329,-3454.136634538481,-3155.1092163617436,-3311.085571517823,-3635.9232199057597
21,-3501.307781999408,-3454.6164110254076,-3142.770369702701,-3322.883047740586,-3664.795529307665
22,-3504.9516980024964,-3433.2716638541337,-3183.7481865567634,-3307.5150637510546,-3615.849421466887
23,-3524.814606207799,-3433.4679808195083,-3152.4805410335603,-3334.5025125750267,-3611.53729041522
24,-3495.743497326269,-3434.195057187078,-3167.344370496862,-3289.9695451857347,-3644.5746002693727
25,-3508.716685762703,-3457.7331038777315,-3157.0793557982875,-3286.47755381302,-3638.6101594267034
26,-3493.0673209662054,-3431.284937301471,-3146.4413413702355,-3327.5367270829724,-3604.04739577999
27,-3462.602283090226,-3438.799963614568,-3162.9243462065147,-3293.294900064602,-3636.8540396892104
28,-3500.936743147924,-3412.7536976113715,-3156.1634024753166,-3330.9773381267646,-3604.6662696879152
29,-3515.5452951523534,-3465.8146825219255,-3136.2688190730173,-3298.0722275689395,-3628.796669808995
30,-3459.385111225923,-3434.4840814785944,-3146.53972561443,-3308.621848534423,-3630.19474641939
31,-3497.4715224226516,-3455.198619660268,-3146.5239825306776,-3321.535996701723,-3624.272524708444
32,-3500.8632332418847,-3436.407864356468,-3148.756521591874,-3335.7155288607473,-3627.6267711717032
33,-3489.039504379072,-3434.3589322146177,-3157.4839814150337,-3315.5377484322794,-3607.525652068197
34,-3490.4804936620544,-3451.6477905047755,-3141.0730038915613,-3294.4580452800237,-3617.5667822429255
35,-3520.0802653685514,-3422.4605386747467,-3155.342018079902,-3322.020911300825,-3621.4484357947586
36,-3509.440598187511,-3440.047639569289,-3164.001308674465,-3321.3303586825177,-3612.006819181242
37,-3523.4642169012573,-3434.0253252180974,-3160.6850894276663,-3314.5780543914607,-3618.2725477314643
38,-3528.554728762962,-3430.39834490472,-3141.5005674930817,-3289.6087824833453,-3635.82925684718
39,-3510.8618655479945,-3421.3789332952783,-3131.523397290408,-3319.5359849896495,-3621.9221429328663
40,-3509.824857320964,-3423.4630047858004,-3161.9885609041016,-3308.426465108276,-3610.4600330113885
41,-3513.859848093518,-3422.3265909196557,-3139.452895951118,-3288.8264940359704,-3600.8200062653705
42,-3487.316210626133,-3442.626998530707,-3151.7925452605105,-3297.3742595684826,-3639.997810412355
43,-3525.3066899992873,-3443.794934032583,-3146.114536579831,-3317.314797434977,-3589.562792507003
44,-3478.6296405469716,-3441.1394146367147,-3168.199999545955,-3290.21701865377,-3634.6162973627283
45,-3496.721369584818,-3455.632014205904,-3136.3976472977815,-3287.0487666652775,-3625.3080220300694
46,-3517.9338586112785,-3442.6324533068314,-3153.130080246873,-3319.0064992576795,-3614.9376707759875
47,-3511.999667165706,-3438.9183491554404,-3149.367767428619,-3270.117922900673,-3623.1540668915777
48,-3497.7327729322137,-3410.3187973082904,-3175.069513675408,-3277.2460111634578,-3629.6013138414614
49,-3475.429553530743,-3424.6098314794967,-3160.606028225646,-3304.8165467380973,-3624.5804098098533
50,-3512.688830697799,-3433.261094581038,-3105.2079268450916,-3265.317426214802,-3625.941480177017
